age,gender,date_first_booking,language_levenshtein_distance,country_destination,first_device_type,id
54,MALE,5/1/2014,0,US,Windows Desktop,1
56,MALE,5/1/2014,0,US,Windows Desktop,1
24,FEMALE,5/2/2014,0,US,Windows Desktop,1
26,FEMALE,5/2/2014,0,US,Windows Desktop,2
28,FEMALE,5/2/2014,0,US,Windows Desktop,2
29,FEMALE,5/2/2014,0,US,Windows Desktop,1
31,FEMALE,5/2/2014,0,US,Windows Desktop,2
32,FEMALE,5/2/2014,0,US,Windows Desktop,1
34,FEMALE,5/2/2014,0,US,Windows Desktop,3
49,FEMALE,5/2/2014,0,US,Windows Desktop,1
57,FEMALE,5/2/2014,0,US,Windows Desktop,1
65,FEMALE,5/2/2014,0,US,Windows Desktop,1
24,MALE,5/2/2014,0,US,Windows Desktop,1
29,MALE,5/2/2014,0,US,Windows Desktop,1
33,MALE,5/2/2014,0,US,Windows Desktop,1
34,MALE,5/2/2014,0,US,Windows Desktop,1
47,MALE,5/2/2014,0,US,Windows Desktop,1
48,MALE,5/2/2014,0,US,Windows Desktop,1
50,MALE,5/2/2014,0,US,Windows Desktop,1
35,FEMALE,5/3/2014,0,US,Windows Desktop,1
39,FEMALE,5/3/2014,0,US,Windows Desktop,2
50,FEMALE,5/3/2014,0,US,Windows Desktop,1
61,FEMALE,5/3/2014,0,US,Windows Desktop,1
109,FEMALE,5/3/2014,0,US,Windows Desktop,1
22,MALE,5/3/2014,0,US,Windows Desktop,1
28,MALE,5/3/2014,0,US,Windows Desktop,1
34,MALE,5/3/2014,0,US,Windows Desktop,1
36,MALE,5/3/2014,0,US,Windows Desktop,1
50,MALE,5/3/2014,0,US,Windows Desktop,1
72,MALE,5/3/2014,0,US,Windows Desktop,1
110,MALE,5/3/2014,0,US,Windows Desktop,1
22,FEMALE,5/4/2014,0,US,Windows Desktop,1
23,FEMALE,5/4/2014,0,US,Windows Desktop,1
30,FEMALE,5/4/2014,0,US,Windows Desktop,1
31,FEMALE,5/4/2014,0,US,Windows Desktop,1
33,FEMALE,5/4/2014,0,US,Windows Desktop,1
38,FEMALE,5/4/2014,0,US,Windows Desktop,1
40,FEMALE,5/4/2014,0,US,Windows Desktop,1
44,FEMALE,5/4/2014,0,US,Windows Desktop,1
49,FEMALE,5/4/2014,0,US,Windows Desktop,1
57,FEMALE,5/4/2014,0,US,Windows Desktop,1
59,FEMALE,5/4/2014,0,US,Windows Desktop,1
67,FEMALE,5/4/2014,0,US,Windows Desktop,1
29,MALE,5/4/2014,0,US,Windows Desktop,1
34,MALE,5/4/2014,0,US,Windows Desktop,1
53,MALE,5/4/2014,0,US,Windows Desktop,1
77,MALE,5/4/2014,0,US,Windows Desktop,1
25,FEMALE,5/5/2014,0,US,Windows Desktop,2
29,FEMALE,5/5/2014,0,US,Windows Desktop,3
39,FEMALE,5/5/2014,0,US,Windows Desktop,2
55,FEMALE,5/5/2014,0,US,Windows Desktop,1
56,FEMALE,5/5/2014,0,US,Windows Desktop,1
57,FEMALE,5/5/2014,0,US,Windows Desktop,1
59,FEMALE,5/5/2014,0,US,Windows Desktop,1
77,FEMALE,5/5/2014,0,US,Windows Desktop,1
27,MALE,5/5/2014,0,US,Windows Desktop,2
28,MALE,5/5/2014,0,US,Windows Desktop,1
29,MALE,5/5/2014,0,US,Windows Desktop,2
35,MALE,5/5/2014,0,US,Windows Desktop,1
40,MALE,5/5/2014,0,US,Windows Desktop,1
51,MALE,5/5/2014,0,US,Windows Desktop,1
24,FEMALE,5/6/2014,0,US,Windows Desktop,1
25,FEMALE,5/6/2014,0,US,Windows Desktop,1
28,FEMALE,5/6/2014,0,US,Windows Desktop,1
29,FEMALE,5/6/2014,0,US,Windows Desktop,1
30,FEMALE,5/6/2014,0,US,Windows Desktop,2
31,FEMALE,5/6/2014,0,US,Windows Desktop,1
33,FEMALE,5/6/2014,0,US,Windows Desktop,1
35,FEMALE,5/6/2014,0,US,Windows Desktop,1
42,FEMALE,5/6/2014,0,US,Windows Desktop,1
43,FEMALE,5/6/2014,0,US,Windows Desktop,2
56,FEMALE,5/6/2014,0,US,Windows Desktop,1
60,FEMALE,5/6/2014,0,US,Windows Desktop,1
25,MALE,5/6/2014,0,US,Windows Desktop,1
27,MALE,5/6/2014,0,US,Windows Desktop,1
28,MALE,5/6/2014,0,US,Windows Desktop,1
30,MALE,5/6/2014,0,US,Windows Desktop,1
33,MALE,5/6/2014,0,US,Windows Desktop,2
35,MALE,5/6/2014,0,US,Windows Desktop,1
36,MALE,5/6/2014,0,US,Windows Desktop,1
37,MALE,5/6/2014,0,US,Windows Desktop,1
40,MALE,5/6/2014,0,US,Windows Desktop,1
41,MALE,5/6/2014,0,US,Windows Desktop,1
46,MALE,5/6/2014,0,US,Windows Desktop,1
47,MALE,5/6/2014,0,US,Windows Desktop,1
49,MALE,5/6/2014,0,US,Windows Desktop,1
55,MALE,5/6/2014,0,US,Windows Desktop,1
100,MALE,5/6/2014,0,US,Windows Desktop,1
23,FEMALE,5/7/2014,0,US,Windows Desktop,1
25,FEMALE,5/7/2014,0,US,Windows Desktop,1
26,FEMALE,5/7/2014,0,US,Windows Desktop,2
29,FEMALE,5/7/2014,0,US,Windows Desktop,1
30,FEMALE,5/7/2014,0,US,Windows Desktop,1
31,FEMALE,5/7/2014,0,US,Windows Desktop,1
32,FEMALE,5/7/2014,0,US,Windows Desktop,1
33,FEMALE,5/7/2014,0,US,Windows Desktop,1
37,FEMALE,5/7/2014,0,US,Windows Desktop,1
40,FEMALE,5/7/2014,0,US,Windows Desktop,1
105,FEMALE,5/7/2014,0,US,Windows Desktop,1
22,MALE,5/7/2014,0,US,Windows Desktop,1
23,MALE,5/7/2014,0,US,Windows Desktop,4
25,MALE,5/7/2014,0,US,Windows Desktop,1
26,MALE,5/7/2014,0,US,Windows Desktop,2
27,MALE,5/7/2014,0,US,Windows Desktop,1
28,MALE,5/7/2014,0,US,Windows Desktop,1
29,MALE,5/7/2014,0,US,Windows Desktop,1
33,MALE,5/7/2014,0,US,Windows Desktop,3
34,MALE,5/7/2014,0,US,Windows Desktop,1
37,MALE,5/7/2014,0,US,Windows Desktop,1
39,MALE,5/7/2014,0,US,Windows Desktop,1
40,MALE,5/7/2014,0,US,Windows Desktop,1
43,MALE,5/7/2014,0,US,Windows Desktop,1
46,MALE,5/7/2014,0,US,Windows Desktop,1
65,MALE,5/7/2014,0,US,Windows Desktop,1
24,FEMALE,5/8/2014,0,US,Windows Desktop,1
25,FEMALE,5/8/2014,0,US,Windows Desktop,1
26,FEMALE,5/8/2014,0,US,Windows Desktop,1
27,FEMALE,5/8/2014,0,US,Windows Desktop,2
30,FEMALE,5/8/2014,0,US,Windows Desktop,4
31,FEMALE,5/8/2014,0,US,Windows Desktop,4
32,FEMALE,5/8/2014,0,US,Windows Desktop,1
33,FEMALE,5/8/2014,0,US,Windows Desktop,1
34,FEMALE,5/8/2014,0,US,Windows Desktop,1
35,FEMALE,5/8/2014,0,US,Windows Desktop,1
37,FEMALE,5/8/2014,0,US,Windows Desktop,1
45,FEMALE,5/8/2014,0,US,Windows Desktop,1
60,FEMALE,5/8/2014,0,US,Windows Desktop,1
63,FEMALE,5/8/2014,0,US,Windows Desktop,1
25,MALE,5/8/2014,0,US,Windows Desktop,1
26,MALE,5/8/2014,0,US,Windows Desktop,2
27,MALE,5/8/2014,0,US,Windows Desktop,1
28,MALE,5/8/2014,0,US,Windows Desktop,1
33,MALE,5/8/2014,0,US,Windows Desktop,2
35,MALE,5/8/2014,0,US,Windows Desktop,1
36,MALE,5/8/2014,0,US,Windows Desktop,1
37,MALE,5/8/2014,0,US,Windows Desktop,1
41,MALE,5/8/2014,0,US,Windows Desktop,1
44,MALE,5/8/2014,0,US,Windows Desktop,1
58,MALE,5/8/2014,0,US,Windows Desktop,1
63,MALE,5/8/2014,0,US,Windows Desktop,1
23,FEMALE,5/9/2014,0,US,Windows Desktop,1
25,FEMALE,5/9/2014,0,US,Windows Desktop,1
26,FEMALE,5/9/2014,0,US,Windows Desktop,1
28,FEMALE,5/9/2014,0,US,Windows Desktop,2
30,FEMALE,5/9/2014,0,US,Windows Desktop,1
32,FEMALE,5/9/2014,0,US,Windows Desktop,1
35,FEMALE,5/9/2014,0,US,Windows Desktop,2
40,FEMALE,5/9/2014,0,US,Windows Desktop,1
53,FEMALE,5/9/2014,0,US,Windows Desktop,1
63,FEMALE,5/9/2014,0,US,Windows Desktop,1
20,MALE,5/9/2014,0,US,Windows Desktop,1
21,MALE,5/9/2014,0,US,Windows Desktop,1
26,MALE,5/9/2014,0,US,Windows Desktop,2
27,MALE,5/9/2014,0,US,Windows Desktop,1
32,MALE,5/9/2014,0,US,Windows Desktop,2
33,MALE,5/9/2014,0,US,Windows Desktop,1
43,MALE,5/9/2014,0,US,Windows Desktop,1
51,MALE,5/9/2014,0,US,Windows Desktop,1
57,MALE,5/9/2014,0,US,Windows Desktop,1
61,MALE,5/9/2014,0,US,Windows Desktop,1
25,FEMALE,5/10/2014,0,US,Windows Desktop,1
28,FEMALE,5/10/2014,0,US,Windows Desktop,1
29,FEMALE,5/10/2014,0,US,Windows Desktop,1
43,FEMALE,5/10/2014,0,US,Windows Desktop,1
47,FEMALE,5/10/2014,0,US,Windows Desktop,1
26,MALE,5/10/2014,0,US,Windows Desktop,2
28,MALE,5/10/2014,0,US,Windows Desktop,3
29,MALE,5/10/2014,0,US,Windows Desktop,1
32,MALE,5/10/2014,0,US,Windows Desktop,2
36,MALE,5/10/2014,0,US,Windows Desktop,2
61,MALE,5/10/2014,0,US,Windows Desktop,1
31,OTHER,5/10/2014,0,US,Windows Desktop,1
21,FEMALE,5/11/2014,0,US,Windows Desktop,1
22,FEMALE,5/11/2014,0,US,Windows Desktop,1
32,FEMALE,5/11/2014,0,US,Windows Desktop,1
36,FEMALE,5/11/2014,0,US,Windows Desktop,1
37,FEMALE,5/11/2014,0,US,Windows Desktop,1
53,FEMALE,5/11/2014,0,US,Windows Desktop,1
58,FEMALE,5/11/2014,0,US,Windows Desktop,1
25,MALE,5/11/2014,0,US,Windows Desktop,1
27,MALE,5/11/2014,0,US,Windows Desktop,2
32,MALE,5/11/2014,0,US,Windows Desktop,1
39,MALE,5/11/2014,0,US,Windows Desktop,1
42,MALE,5/11/2014,0,US,Windows Desktop,2
49,MALE,5/11/2014,0,US,Windows Desktop,1
26,FEMALE,5/12/2014,0,US,Windows Desktop,1
27,FEMALE,5/12/2014,0,US,Windows Desktop,2
28,FEMALE,5/12/2014,0,US,Windows Desktop,1
29,FEMALE,5/12/2014,0,US,Windows Desktop,1
30,FEMALE,5/12/2014,0,US,Windows Desktop,1
32,FEMALE,5/12/2014,0,US,Windows Desktop,2
35,FEMALE,5/12/2014,0,US,Windows Desktop,1
23,MALE,5/12/2014,0,US,Windows Desktop,1
26,MALE,5/12/2014,0,US,Windows Desktop,2
27,MALE,5/12/2014,0,US,Windows Desktop,1
31,MALE,5/12/2014,0,US,Windows Desktop,2
33,MALE,5/12/2014,0,US,Windows Desktop,1
55,MALE,5/12/2014,0,US,Windows Desktop,1
58,MALE,5/12/2014,0,US,Windows Desktop,1
59,MALE,5/12/2014,0,US,Windows Desktop,1
61,MALE,5/12/2014,0,US,Windows Desktop,1
62,MALE,5/12/2014,0,US,Windows Desktop,1
25,FEMALE,5/13/2014,0,US,Windows Desktop,2
27,FEMALE,5/13/2014,0,US,Windows Desktop,2
31,FEMALE,5/13/2014,0,US,Windows Desktop,1
33,FEMALE,5/13/2014,0,US,Windows Desktop,1
34,FEMALE,5/13/2014,0,US,Windows Desktop,1
35,FEMALE,5/13/2014,0,US,Windows Desktop,2
36,FEMALE,5/13/2014,0,US,Windows Desktop,1
39,FEMALE,5/13/2014,0,US,Windows Desktop,1
43,FEMALE,5/13/2014,0,US,Windows Desktop,1
45,FEMALE,5/13/2014,0,US,Windows Desktop,1
55,FEMALE,5/13/2014,0,US,Windows Desktop,1
63,FEMALE,5/13/2014,0,US,Windows Desktop,1
23,MALE,5/13/2014,0,US,Windows Desktop,1
25,MALE,5/13/2014,0,US,Windows Desktop,2
28,MALE,5/13/2014,0,US,Windows Desktop,1
29,MALE,5/13/2014,0,US,Windows Desktop,2
30,MALE,5/13/2014,0,US,Windows Desktop,1
33,MALE,5/13/2014,0,US,Windows Desktop,2
34,MALE,5/13/2014,0,US,Windows Desktop,2
38,MALE,5/13/2014,0,US,Windows Desktop,1
40,MALE,5/13/2014,0,US,Windows Desktop,1
41,MALE,5/13/2014,0,US,Windows Desktop,1
56,MALE,5/13/2014,0,US,Windows Desktop,1
58,MALE,5/13/2014,0,US,Windows Desktop,3
19,FEMALE,5/14/2014,0,US,Windows Desktop,1
24,FEMALE,5/14/2014,0,US,Windows Desktop,2
25,FEMALE,5/14/2014,0,US,Windows Desktop,1
27,FEMALE,5/14/2014,0,US,Windows Desktop,1
29,FEMALE,5/14/2014,0,US,Windows Desktop,1
31,FEMALE,5/14/2014,0,US,Windows Desktop,2
34,FEMALE,5/14/2014,0,US,Windows Desktop,1
39,FEMALE,5/14/2014,0,US,Windows Desktop,1
48,FEMALE,5/14/2014,0,US,Windows Desktop,1
49,FEMALE,5/14/2014,0,US,Windows Desktop,1
59,FEMALE,5/14/2014,0,US,Windows Desktop,1
62,FEMALE,5/14/2014,0,US,Windows Desktop,1
23,MALE,5/14/2014,0,US,Windows Desktop,1
25,MALE,5/14/2014,0,US,Windows Desktop,2
27,MALE,5/14/2014,0,US,Windows Desktop,1
28,MALE,5/14/2014,0,US,Windows Desktop,1
29,MALE,5/14/2014,0,US,Windows Desktop,1
30,MALE,5/14/2014,0,US,Windows Desktop,1
31,MALE,5/14/2014,0,US,Windows Desktop,2
32,MALE,5/14/2014,0,US,Windows Desktop,1
33,MALE,5/14/2014,0,US,Windows Desktop,3
36,MALE,5/14/2014,0,US,Windows Desktop,1
38,MALE,5/14/2014,0,US,Windows Desktop,1
43,MALE,5/14/2014,0,US,Windows Desktop,1
47,MALE,5/14/2014,0,US,Windows Desktop,1
53,MALE,5/14/2014,0,US,Windows Desktop,1
55,MALE,5/14/2014,0,US,Windows Desktop,1
23,FEMALE,5/15/2014,0,US,Windows Desktop,1
25,FEMALE,5/15/2014,0,US,Windows Desktop,2
29,FEMALE,5/15/2014,0,US,Windows Desktop,1
34,FEMALE,5/15/2014,0,US,Windows Desktop,1
41,FEMALE,5/15/2014,0,US,Windows Desktop,1
43,FEMALE,5/15/2014,0,US,Windows Desktop,2
51,FEMALE,5/15/2014,0,US,Windows Desktop,1
60,FEMALE,5/15/2014,0,US,Windows Desktop,1
25,MALE,5/15/2014,0,US,Windows Desktop,1
26,MALE,5/15/2014,0,US,Windows Desktop,1
28,MALE,5/15/2014,0,US,Windows Desktop,1
30,MALE,5/15/2014,0,US,Windows Desktop,1
31,MALE,5/15/2014,0,US,Windows Desktop,1
34,MALE,5/15/2014,0,US,Windows Desktop,1
37,MALE,5/15/2014,0,US,Windows Desktop,2
44,MALE,5/15/2014,0,US,Windows Desktop,1
45,MALE,5/15/2014,0,US,Windows Desktop,1
58,MALE,5/15/2014,0,US,Windows Desktop,1
79,MALE,5/15/2014,0,US,Windows Desktop,1
22,FEMALE,5/16/2014,0,US,Windows Desktop,1
24,FEMALE,5/16/2014,0,US,Windows Desktop,1
25,FEMALE,5/16/2014,0,US,Windows Desktop,1
26,FEMALE,5/16/2014,0,US,Windows Desktop,1
27,FEMALE,5/16/2014,0,US,Windows Desktop,1
29,FEMALE,5/16/2014,0,US,Windows Desktop,2
30,FEMALE,5/16/2014,0,US,Windows Desktop,1
35,FEMALE,5/16/2014,0,US,Windows Desktop,2
42,FEMALE,5/16/2014,0,US,Windows Desktop,1
47,FEMALE,5/16/2014,0,US,Windows Desktop,1
53,FEMALE,5/16/2014,0,US,Windows Desktop,1
21,MALE,5/16/2014,0,US,Windows Desktop,2
24,MALE,5/16/2014,0,US,Windows Desktop,1
25,MALE,5/16/2014,0,US,Windows Desktop,1
26,MALE,5/16/2014,0,US,Windows Desktop,1
27,MALE,5/16/2014,0,US,Windows Desktop,1
28,MALE,5/16/2014,0,US,Windows Desktop,1
30,MALE,5/16/2014,0,US,Windows Desktop,1
31,MALE,5/16/2014,0,US,Windows Desktop,2
34,MALE,5/16/2014,0,US,Windows Desktop,1
35,MALE,5/16/2014,0,US,Windows Desktop,2
36,MALE,5/16/2014,0,US,Windows Desktop,3
41,MALE,5/16/2014,0,US,Windows Desktop,2
44,MALE,5/16/2014,0,US,Windows Desktop,1
56,MALE,5/16/2014,0,US,Windows Desktop,1
63,MALE,5/16/2014,0,US,Windows Desktop,1
105,MALE,5/16/2014,0,US,Windows Desktop,1
24,FEMALE,5/17/2014,0,US,Windows Desktop,2
25,FEMALE,5/17/2014,0,US,Windows Desktop,1
28,FEMALE,5/17/2014,0,US,Windows Desktop,2
29,FEMALE,5/17/2014,0,US,Windows Desktop,1
30,FEMALE,5/17/2014,0,US,Windows Desktop,1
32,FEMALE,5/17/2014,0,US,Windows Desktop,1
36,FEMALE,5/17/2014,0,US,Windows Desktop,1
37,FEMALE,5/17/2014,0,US,Windows Desktop,1
45,FEMALE,5/17/2014,0,US,Windows Desktop,1
67,FEMALE,5/17/2014,0,US,Windows Desktop,1
26,MALE,5/17/2014,0,US,Windows Desktop,1
27,MALE,5/17/2014,0,US,Windows Desktop,1
29,MALE,5/17/2014,0,US,Windows Desktop,1
30,MALE,5/17/2014,0,US,Windows Desktop,1
32,MALE,5/17/2014,0,US,Windows Desktop,1
35,MALE,5/17/2014,0,US,Windows Desktop,2
36,MALE,5/17/2014,0,US,Windows Desktop,1
40,MALE,5/17/2014,0,US,Windows Desktop,1
60,MALE,5/17/2014,0,US,Windows Desktop,1
23,FEMALE,5/18/2014,0,US,Windows Desktop,1
28,FEMALE,5/18/2014,0,US,Windows Desktop,1
29,FEMALE,5/18/2014,0,US,Windows Desktop,1
31,FEMALE,5/18/2014,0,US,Windows Desktop,1
35,FEMALE,5/18/2014,0,US,Windows Desktop,1
38,FEMALE,5/18/2014,0,US,Windows Desktop,1
46,FEMALE,5/18/2014,0,US,Windows Desktop,1
105,FEMALE,5/18/2014,0,US,Windows Desktop,1
27,MALE,5/18/2014,0,US,Windows Desktop,1
29,MALE,5/18/2014,0,US,Windows Desktop,2
36,MALE,5/18/2014,0,US,Windows Desktop,1
39,MALE,5/18/2014,0,US,Windows Desktop,1
22,FEMALE,5/19/2014,0,US,Windows Desktop,1
25,FEMALE,5/19/2014,0,US,Windows Desktop,1
26,FEMALE,5/19/2014,0,US,Windows Desktop,1
27,FEMALE,5/19/2014,0,US,Windows Desktop,1
28,FEMALE,5/19/2014,0,US,Windows Desktop,2
30,FEMALE,5/19/2014,0,US,Windows Desktop,2
32,FEMALE,5/19/2014,0,US,Windows Desktop,1
35,FEMALE,5/19/2014,0,US,Windows Desktop,1
38,FEMALE,5/19/2014,0,US,Windows Desktop,1
39,FEMALE,5/19/2014,0,US,Windows Desktop,1
41,FEMALE,5/19/2014,0,US,Windows Desktop,1
50,FEMALE,5/19/2014,0,US,Windows Desktop,1
55,FEMALE,5/19/2014,0,US,Windows Desktop,1
105,FEMALE,5/19/2014,0,US,Windows Desktop,1
24,MALE,5/19/2014,0,US,Windows Desktop,2
25,MALE,5/19/2014,0,US,Windows Desktop,2
26,MALE,5/19/2014,0,US,Windows Desktop,1
27,MALE,5/19/2014,0,US,Windows Desktop,2
28,MALE,5/19/2014,0,US,Windows Desktop,1
30,MALE,5/19/2014,0,US,Windows Desktop,1
31,MALE,5/19/2014,0,US,Windows Desktop,1
33,MALE,5/19/2014,0,US,Windows Desktop,2
34,MALE,5/19/2014,0,US,Windows Desktop,1
35,MALE,5/19/2014,0,US,Windows Desktop,2
37,MALE,5/19/2014,0,US,Windows Desktop,1
44,MALE,5/19/2014,0,US,Windows Desktop,1
53,MALE,5/19/2014,0,US,Windows Desktop,1
57,MALE,5/19/2014,0,US,Windows Desktop,1
68,MALE,5/19/2014,0,US,Windows Desktop,1
21,FEMALE,5/20/2014,0,US,Windows Desktop,1
23,FEMALE,5/20/2014,0,US,Windows Desktop,1
27,FEMALE,5/20/2014,0,US,Windows Desktop,1
28,FEMALE,5/20/2014,0,US,Windows Desktop,2
30,FEMALE,5/20/2014,0,US,Windows Desktop,1
31,FEMALE,5/20/2014,0,US,Windows Desktop,1
32,FEMALE,5/20/2014,0,US,Windows Desktop,1
33,FEMALE,5/20/2014,0,US,Windows Desktop,2
37,FEMALE,5/20/2014,0,US,Windows Desktop,1
38,FEMALE,5/20/2014,0,US,Windows Desktop,1
39,FEMALE,5/20/2014,0,US,Windows Desktop,1
51,FEMALE,5/20/2014,0,US,Windows Desktop,1
61,FEMALE,5/20/2014,0,US,Windows Desktop,1
105,FEMALE,5/20/2014,0,US,Windows Desktop,1
24,MALE,5/20/2014,0,US,Windows Desktop,1
26,MALE,5/20/2014,0,US,Windows Desktop,2
29,MALE,5/20/2014,0,US,Windows Desktop,1
32,MALE,5/20/2014,0,US,Windows Desktop,1
33,MALE,5/20/2014,0,US,Windows Desktop,2
34,MALE,5/20/2014,0,US,Windows Desktop,1
35,MALE,5/20/2014,0,US,Windows Desktop,1
40,MALE,5/20/2014,0,US,Windows Desktop,1
42,MALE,5/20/2014,0,US,Windows Desktop,1
57,MALE,5/20/2014,0,US,Windows Desktop,1
64,MALE,5/20/2014,0,US,Windows Desktop,1
25,FEMALE,5/21/2014,0,US,Windows Desktop,1
26,FEMALE,5/21/2014,0,US,Windows Desktop,2
27,FEMALE,5/21/2014,0,US,Windows Desktop,2
28,FEMALE,5/21/2014,0,US,Windows Desktop,1
30,FEMALE,5/21/2014,0,US,Windows Desktop,1
32,FEMALE,5/21/2014,0,US,Windows Desktop,2
33,FEMALE,5/21/2014,0,US,Windows Desktop,2
38,FEMALE,5/21/2014,0,US,Windows Desktop,1
43,FEMALE,5/21/2014,0,US,Windows Desktop,1
46,FEMALE,5/21/2014,0,US,Windows Desktop,1
47,FEMALE,5/21/2014,0,US,Windows Desktop,1
57,FEMALE,5/21/2014,0,US,Windows Desktop,2
24,MALE,5/21/2014,0,US,Windows Desktop,1
25,MALE,5/21/2014,0,US,Windows Desktop,1
26,MALE,5/21/2014,0,US,Windows Desktop,2
27,MALE,5/21/2014,0,US,Windows Desktop,2
28,MALE,5/21/2014,0,US,Windows Desktop,4
29,MALE,5/21/2014,0,US,Windows Desktop,1
30,MALE,5/21/2014,0,US,Windows Desktop,2
33,MALE,5/21/2014,0,US,Windows Desktop,2
34,MALE,5/21/2014,0,US,Windows Desktop,1
37,MALE,5/21/2014,0,US,Windows Desktop,1
39,MALE,5/21/2014,0,US,Windows Desktop,1
19,FEMALE,5/22/2014,0,US,Windows Desktop,1
21,FEMALE,5/22/2014,0,US,Windows Desktop,1
23,FEMALE,5/22/2014,0,US,Windows Desktop,1
25,FEMALE,5/22/2014,0,US,Windows Desktop,1
26,FEMALE,5/22/2014,0,US,Windows Desktop,1
27,FEMALE,5/22/2014,0,US,Windows Desktop,1
28,FEMALE,5/22/2014,0,US,Windows Desktop,2
29,FEMALE,5/22/2014,0,US,Windows Desktop,1
30,FEMALE,5/22/2014,0,US,Windows Desktop,1
32,FEMALE,5/22/2014,0,US,Windows Desktop,1
40,FEMALE,5/22/2014,0,US,Windows Desktop,1
47,FEMALE,5/22/2014,0,US,Windows Desktop,1
52,FEMALE,5/22/2014,0,US,Windows Desktop,1
56,FEMALE,5/22/2014,0,US,Windows Desktop,2
70,FEMALE,5/22/2014,0,US,Windows Desktop,1
24,MALE,5/22/2014,0,US,Windows Desktop,1
28,MALE,5/22/2014,0,US,Windows Desktop,3
29,MALE,5/22/2014,0,US,Windows Desktop,2
31,MALE,5/22/2014,0,US,Windows Desktop,4
32,MALE,5/22/2014,0,US,Windows Desktop,2
33,MALE,5/22/2014,0,US,Windows Desktop,2
34,MALE,5/22/2014,0,US,Windows Desktop,1
36,MALE,5/22/2014,0,US,Windows Desktop,2
37,MALE,5/22/2014,0,US,Windows Desktop,1
42,MALE,5/22/2014,0,US,Windows Desktop,1
43,MALE,5/22/2014,0,US,Windows Desktop,1
48,MALE,5/22/2014,0,US,Windows Desktop,1
56,MALE,5/22/2014,0,US,Windows Desktop,1
58,MALE,5/22/2014,0,US,Windows Desktop,1
69,MALE,5/22/2014,0,US,Windows Desktop,1
80,MALE,5/22/2014,0,US,Windows Desktop,1
19,FEMALE,5/23/2014,0,US,Windows Desktop,1
23,FEMALE,5/23/2014,0,US,Windows Desktop,2
24,FEMALE,5/23/2014,0,US,Windows Desktop,1
28,FEMALE,5/23/2014,0,US,Windows Desktop,2
31,FEMALE,5/23/2014,0,US,Windows Desktop,1
32,FEMALE,5/23/2014,0,US,Windows Desktop,1
33,FEMALE,5/23/2014,0,US,Windows Desktop,1
34,FEMALE,5/23/2014,0,US,Windows Desktop,1
36,FEMALE,5/23/2014,0,US,Windows Desktop,1
38,FEMALE,5/23/2014,0,US,Windows Desktop,1
41,FEMALE,5/23/2014,0,US,Windows Desktop,1
42,FEMALE,5/23/2014,0,US,Windows Desktop,1
43,FEMALE,5/23/2014,0,US,Windows Desktop,1
45,FEMALE,5/23/2014,0,US,Windows Desktop,1
47,FEMALE,5/23/2014,0,US,Windows Desktop,1
28,MALE,5/23/2014,0,US,Windows Desktop,2
31,MALE,5/23/2014,0,US,Windows Desktop,2
32,MALE,5/23/2014,0,US,Windows Desktop,1
33,MALE,5/23/2014,0,US,Windows Desktop,1
35,MALE,5/23/2014,0,US,Windows Desktop,1
51,MALE,5/23/2014,0,US,Windows Desktop,1
29,FEMALE,5/24/2014,0,US,Windows Desktop,1
32,FEMALE,5/24/2014,0,US,Windows Desktop,2
36,FEMALE,5/24/2014,0,US,Windows Desktop,1
45,FEMALE,5/24/2014,0,US,Windows Desktop,1
47,FEMALE,5/24/2014,0,US,Windows Desktop,1
52,FEMALE,5/24/2014,0,US,Windows Desktop,1
60,FEMALE,5/24/2014,0,US,Windows Desktop,1
67,FEMALE,5/24/2014,0,US,Windows Desktop,1
22,MALE,5/24/2014,0,US,Windows Desktop,1
23,MALE,5/24/2014,0,US,Windows Desktop,1
24,MALE,5/24/2014,0,US,Windows Desktop,1
27,MALE,5/24/2014,0,US,Windows Desktop,2
31,MALE,5/24/2014,0,US,Windows Desktop,3
49,MALE,5/24/2014,0,US,Windows Desktop,1
60,MALE,5/24/2014,0,US,Windows Desktop,1
25,FEMALE,5/25/2014,0,US,Windows Desktop,1
26,FEMALE,5/25/2014,0,US,Windows Desktop,1
29,FEMALE,5/25/2014,0,US,Windows Desktop,1
30,FEMALE,5/25/2014,0,US,Windows Desktop,1
35,FEMALE,5/25/2014,0,US,Windows Desktop,1
39,FEMALE,5/25/2014,0,US,Windows Desktop,1
55,FEMALE,5/25/2014,0,US,Windows Desktop,2
83,FEMALE,5/25/2014,0,US,Windows Desktop,1
22,MALE,5/25/2014,0,US,Windows Desktop,1
27,MALE,5/25/2014,0,US,Windows Desktop,2
29,MALE,5/25/2014,0,US,Windows Desktop,1
30,MALE,5/25/2014,0,US,Windows Desktop,2
32,MALE,5/25/2014,0,US,Windows Desktop,1
35,MALE,5/25/2014,0,US,Windows Desktop,2
51,MALE,5/25/2014,0,US,Windows Desktop,1
19,FEMALE,5/26/2014,0,US,Windows Desktop,1
24,FEMALE,5/26/2014,0,US,Windows Desktop,1
25,FEMALE,5/26/2014,0,US,Windows Desktop,1
26,FEMALE,5/26/2014,0,US,Windows Desktop,1
28,FEMALE,5/26/2014,0,US,Windows Desktop,1
31,FEMALE,5/26/2014,0,US,Windows Desktop,1
32,FEMALE,5/26/2014,0,US,Windows Desktop,1
34,FEMALE,5/26/2014,0,US,Windows Desktop,1
38,FEMALE,5/26/2014,0,US,Windows Desktop,1
